Document Type,PO_No,Buy-from Vendor No.,Pay-to Vendor No.,Pay-to Name,Pay-to Name 2,Pay-to Address,Pay-to Address 2,Pay-to City,Pay-to Contact,Your Reference,Ship-to Code,Ship-to Name,Ship-to Name 2,Ship-to Address,Ship-to Address 2,Ship-to City,Ship-to Contact,Order_Date,Posting Date,Expected Receipt Date,Posting Description,Payment Terms Code,Due Date,Payment Discount %,Pmt. Discount Date,Shipment Method Code,Location Code,Shortcut Dimension 1 Code,Shortcut Dimension 2 Code,Vendor Posting Group,Currency Code,Currency Factor,Prices Including VAT,Invoice Disc. Code,Language Code,Format Region,Purchaser Code,Order Class,No. Printed,On Hold,Applies-to Doc. Type,Applies-to Doc. No.,Bal. Account No.,Receive,Invoice,Print Posted Documents,Receiving No.,Posting No.,Last_Receiving_No,Last Posting No.,Vendor Order No.,Vendor Shipment No.,Vendor Invoice No.,Vendor Cr. Memo No.,VAT Registration No.,Sell-to Customer No.,Reason Code,Gen. Bus. Posting Group,Transaction Nature Code,Transport Method,VAT Country/Region Code,Vendor,Buy-from Vendor Name 2,Buy-from Address,Buy-from Address 2,Buy-from City,Buy-from Contact,Pay-to Postcode,Pay-to County,Pay-to Country/Region Code,Buy-from Postcode,Buy-from County,Buy-from Country/Region Code,Ship-to Postcode,Ship-to County,Ship-to Country/Region Code,Bal. Account Type,Order Address Code,Entry Point,Correction,Document Date,Area,Transaction Specification,Payment Method Code,No. Series,Posting No. Series,Receiving No. Series,VAT Area Code,VAT Liable,VAT Bus. Posting Group,Applies-to ID,VAT Base Discount %,Status,Invoice Discount Calculation,Invoice Discount Value,Send IC Document,IC Status,Buy-from IC Partner Code,Pay-to IC Partner Code,IC Reference Document No.,IC Direction,Prepayment No.,Last Prepayment No.,Prepmt. Cr. Memo No.,Last Prepmt. Cr. Memo No.,Prepayment %,Prepayment No. Series,Compress Prepayment,Prepayment Due Date,Prepmt. Cr. Memo No. Series,Prepmt. Posting Description,Prepmt. Pmt. Discount Date,Prepmt. Payment Terms Code,Prepmt. Payment Discount %,Quote No.,Job Queue Status,Job Queue Entry ID,Incoming Document Entry No.,Creditor No.,Payment Reference,Invoice Received Date,Journal Template Name,VAT Date,Ship-to Phone No.,Dimension Set ID,Remit-to Code,Doc. No. Occurrence,Campaign No.,Buy-from Contact No.,Pay-to Contact No.,Responsibility Centre,Posting from Whse. Ref.,Requested Receipt Date,Promised Receipt Date,Lead Time Calculation,Inbound Whse. Handling Time,Vendor Authorisation No.,Return Shipment No.,Return Shipment No. Series,Ship,Last Return Shipment No.,E-Document Link,Price Calculation Method,Recurring Billing,Assigned User ID,Doc. Amount Incl. VAT,Doc. Amount VAT,Nature of Supply,GST Vendor Type,Associated Enterprises,Invoice Type,GST Inv. Rounding Precision,GST Inv. Rounding Type,Supply Finish Date,Payment Date,Rate Change Applicable,GST Reason Type,GST Input Service Distribution,RCM Exempt,GST Order Address State,Vendor GST Reg. No.,Location State Code,Location GST Reg. No.,Order Address GST Reg. No.,Bill to-Location(POS),Vehicle No.,Shipping Agent Code,Shipping Agent Service Code,Distance (Km),Vehicle Type,Reference Invoice No.,Without Bill Of Entry,E-Way Bill No.,POS as Vendor State,POS Out Of India,Bill of Entry No.,Bill of Entry Date,GST Invoice,Bill of Entry Value,Trading,Subcontracting,Subcon. Order No.,Subcon. Order Line No.,SubConPostLine,Subcon. Multiple Receipt,State,Charge Group Code,Third Party,Charge Refernce Invoice No.,Include GST in TDS Base,Short Closed,Short Close Reason Code,Cancel Reason Code,Cancelled,Order Type,Quote Compare No.,RFQ No.,RFQ Date,IndentNo,Remarks,Large Text,Receipt_Date,Days_To_Receive,SLA_Status,Month,Quarter,Within_SLA_Pct
Order,PO/HAR/26/00410,BNB-0723,BNB-0723,BNB ENTERPRISE,,"PLOT NO.714/G, DARED, Phase-2, GIDC,","Jamnagar, Jamnagar, Gujarat, 361004",Dared,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-07-25,,,Order PO/HAR/26/00410,C006,2025-11-10,0,2025-09-11,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,BNB-0723,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01694,,,,155,,,,,DOMESTIC,,,IN,BNB ENTERPRISE,,"PLOT NO.714/G, DARED, Phase-2, GIDC,","Jamnagar, Jamnagar, Gujarat, 361004",Dared,,361004.0,IN,IN,361004.0,IN,IN,249401.0,,IN,G/L Account,,,False,2025-09-11,,,,,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-11-10,,,2025-09-11,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-09-26,,2025-09-29,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24BBPPP3224A1Z0,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000071,,,2025-09-29,66,Late,2025-07,2025Q3,45.78
Order,PO/HAR/26/00411,VEN-507,VEN-507,Venus Industries,,"First Floor, C-2/64, Shakertekri,Udhyognagar, Jamnagar,",,Dared,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-07-25,2025-08-29,,Order PO/HAR/26/00411,C006,2025-10-07,0,2025-08-08,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,VEN-507,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01172,,,,356/25-26,,,,,DOMESTIC,,,IN,Venus Industries,,"First Floor, C-2/64, Shakertekri,Udhyognagar, Jamnagar,",,Dared,,361004.0,IN,IN,361004.0,IN,IN,249401.0,,IN,G/L Account,,,False,2025-08-08,,,,,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-07,,,2025-08-08,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-08-20,,2025-08-29,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AARFV0815F1Z7,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000071,,,2025-08-29,35,Late,2025-07,2025Q3,45.78
Order,PO/HAR/26/00412,KRI-0915,KRI-0915,K.R.Industries,,"Plot no. 157, GIDC fas-2, dared, Jamnagar, fase-2, dared, Jamnagar, Gujarat",,Dared,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-07-25,2025-08-17,,Order PO/HAR/26/00412,C006,2025-10-02,0,2025-08-03,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,KRI-0915,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01079,,,,86,,,,,DOMESTIC,,,IN,K.R.Industries,,"Plot no. 157, GIDC fas-2, dared, Jamnagar, fase-2, dared, Jamnagar, Gujarat",,Dared,,361004.0,IN,IN,361004.0,IN,IN,249401.0,,IN,G/L Account,,,False,2025-08-03,,,,,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-02,,,2025-08-03,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-08-14,,2025-08-17,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24ASTPM4722C1ZS,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000071,,,2025-08-17,23,Late,2025-07,2025Q3,45.78
Order,PO/HAR/26/00413,VBI-1299,VBI-1299,VIMALNATH BRASS INDUSTRIES,,"45, DIGVIJAY PLOT, OPP. JAIN TEMPLE",,Jamnagar,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-07-25,2025-08-29,,Order PO/HAR/26/00413,C006,2025-10-10,0,2025-08-11,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,VBI-1299,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01158,,,,VBI/047/25-26,,,,,DOMESTIC,,,IN,VIMALNATH BRASS INDUSTRIES,,"45, DIGVIJAY PLOT, OPP. JAIN TEMPLE",,Jamnagar,,361005.0,IN,IN,361005.0,IN,IN,249401.0,,IN,G/L Account,,,False,2025-08-11,,,,,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-10,,,2025-08-11,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-08-25,,2025-08-29,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AADFV0864C1ZI,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000071,,,2025-08-29,35,Late,2025-07,2025Q3,45.78
Order,PO/HAR/26/00420,YAM-1321,YAM-1321,Yamuna Brass Industries,,"Plot no:3487,GIDC Phase-3,road no.6,opp. Mahavir industries,DARED,GIDC Dared",,Dared,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-07-25,2025-08-28,,Order PO/HAR/26/00420,C006,2025-10-10,0,2025-08-11,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,YAM-1321,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01145,,,,67/2025-26,,,,,DOMESTIC,,,IN,Yamuna Brass Industries,,"Plot no:3487,GIDC Phase-3,road no.6,opp. Mahavir industries,DARED,GIDC Dared",,Dared,,361004.0,IN,IN,361004.0,IN,IN,249401.0,,IN,G/L Account,,,False,2025-08-11,,,,,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-10,,,2025-08-11,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-08-17,,2025-08-28,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AIBPN6860A1ZM,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000071,,,2025-08-28,34,Late,2025-07,2025Q3,45.78
Order,PO/HAR/26/00421,ANG-0668,ANG-0668,Angel Brass Industries,,"Plot no 7A, Ashapura industrial estate,Plot no 7A, Ashapura industrial estate,",,Dared,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-07-25,,,Order PO/HAR/26/00421,C006,2025-11-08,0,2025-09-09,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,ANG-0668,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01575,,,,110,,,,,DOMESTIC,,,IN,Angel Brass Industries,,"Plot no 7A, Ashapura industrial estate,Plot no 7A, Ashapura industrial estate,",,Dared,,361004.0,IN,IN,361004.0,IN,IN,249401.0,,IN,G/L Account,,,False,2025-09-09,,,,,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-11-08,,,2025-09-09,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-09-15,,2025-09-25,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24ACDPB3297K1ZN,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000071,,,2025-09-25,62,Late,2025-07,2025Q3,45.78
Order,PO/HAR/26/00423,DRP-0773,DRP-0773,D.R.POLYMERS PVT.LTD.,,"VILLAGE BONGLA, BHADRABAD, ROORKEE ROAD,",", NEAR ARYAN INTER COLLAGE,BONGLA,",Haridwar,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-08-01,2025-08-17,,Order PO/HAR/26/00423,C006,2025-10-05,0,2025-08-06,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,DRP-0773,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01077,,,,H000954,,,,,DOMESTIC,,,IN,D.R.POLYMERS PVT.LTD.,,"VILLAGE BONGLA, BHADRABAD, ROORKEE ROAD,",", NEAR ARYAN INTER COLLAGE,BONGLA,",Haridwar,,249402.0,,IN,249402.0,,IN,249401.0,,IN,G/L Account,,,False,2025-08-06,,,,POHAR,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-05,,,2025-08-06,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-08-06,,2025-08-17,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,05AAACD0500F1ZM,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,UK,,False,,False,False,,,False,,,,,,,,2025-08-17,16,Late,2025-08,2025Q3,46.96
Order,PO/HAR/26/00425,SUN-481,SUN-481,SUNRISE POLYMER,,G 1 613 B & C RIICO INDL AREADIST ALWAR KHUSHKHERA,,Tapukera,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-08-01,2025-08-17,,Order PO/HAR/26/00425,C006,2025-10-10,0,2025-08-11,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,SUN-481,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01050,,,,SP/25-26/0858,,,,,DOMESTIC,,,IN,SUNRISE POLYMER,,G 1 613 B & C RIICO INDL AREADIST ALWAR KHUSHKHERA,,Tapukera,,301707.0,IN,IN,301707.0,IN,IN,249401.0,,IN,G/L Account,,,False,2025-08-11,,,,POHAR,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-10,,,2025-08-11,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-08-12,,2025-08-17,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,08ALIPG2898R1Z5,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,RJ,,False,,False,False,,,False,,,,,,,,2025-08-17,16,Late,2025-08,2025Q3,46.96
Order,PO/HAR/26/00426,PAN-410,PAN-410,PANKAJ POLYMERS,,"70, GALI MEERUT WALI, HAIDERPUR,",,,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-08-01,2025-08-17,,Order PO/HAR/26/00426,C006,2025-09-30,0,2025-08-01,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,PAN-410,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01071,,,,891,,,,,DOMESTIC,,,IN,PANKAJ POLYMERS,,"70, GALI MEERUT WALI, HAIDERPUR,",,,,110088.0,IN,IN,110088.0,IN,IN,249401.0,,IN,G/L Account,,,False,2025-08-01,,,,POHAR,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-09-30,,,2025-08-01,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-08-02,,2025-08-17,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,07AJXPG3933C1Z5,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,DL,,False,,False,False,,,False,,,,,,,,2025-08-17,16,Late,2025-08,2025Q3,46.96
Order,PO/HAR/26/00427,RPI-1082,RPI-1082,RAJIV PLASTICS INDUSTRIES,,"SR.NO.177/1/2/2,PLOT NO.2VILLAGE SURANGIDNH & DAMAN & DIU",,SILVASSA,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-08-01,2025-08-17,,Order PO/HAR/26/00427,C006,2025-10-02,0,2025-08-03,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,RPI-1082,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01049,,,,25903662,,,,,DOMESTIC,,,IN,RAJIV PLASTICS INDUSTRIES,,"SR.NO.177/1/2/2,PLOT NO.2VILLAGE SURANGIDNH & DAMAN & DIU",,SILVASSA,,396230.0,,IN,396230.0,,IN,249401.0,,IN,G/L Account,,,False,2025-08-03,,,,POHAR,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-02,,,2025-08-03,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-08-11,,2025-08-17,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,26AAAFR0197D1ZH,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,DD,,False,,False,False,,,False,,,,,,,,2025-08-17,16,Late,2025-08,2025Q3,46.96
Order,PO/HAR/26/00429,SRP-1194,SRP-1194,SHRI RAM PETRO TRADE PRIVATE LIMITED,,"SUIT 309, 3RD FLOOR, CORPORATE AVENUENR. ",". UDYOG BHAVANONAWALA ROAD, GOREGAON (EAST)",Goregaon (East),,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-08-01,2025-08-17,2025-08-07,Order PO/HAR/26/00429,C006,2025-10-05,0,2025-08-06,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,SRP-1194,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01048,,,,SM2025260130,,,,,DOMESTIC,,,IN,SHRI RAM PETRO TRADE PRIVATE LIMITED,,"SUIT 309, 3RD FLOOR, CORPORATE AVENUENR. ",". UDYOG BHAVANONAWALA ROAD, GOREGAON (EAST)",Goregaon (East),,400063.0,,IN,400063.0,,IN,249401.0,,IN,G/L Account,,,False,2025-08-06,,,,POHAR,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-05,,,2025-08-06,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-08-11,,2025-08-17,9759728011.0,32.0,,1,,CT005683,CT005683,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27AATCS5814Q1ZC,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,,,,2025-08-17,16,Late,2025-08,2025Q3,46.96
Order,PO/HAR/26/00437,VEN-507,VEN-507,Venus Industries,,"First Floor, C-2/64, Shakertekri,Udhyognagar, Jamnagar,",,Dared,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-08-01,2025-08-28,,Order PO/HAR/26/00437,C006,2025-09-30,0,2025-08-01,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,VEN-507,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01149,,,,332/25-26,,,,,DOMESTIC,,,IN,Venus Industries,,"First Floor, C-2/64, Shakertekri,Udhyognagar, Jamnagar,",,Dared,,361004.0,IN,IN,361004.0,IN,IN,249401.0,,IN,G/L Account,,,False,2025-08-01,,,,POHAR,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-09-30,,,2025-08-01,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-08-14,,2025-08-28,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AARFV0815F1Z7,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,,,,2025-08-28,27,Late,2025-08,2025Q3,46.96
Order,PO/HAR/26/00439,PPA-1049,PPA-1049,P.P.ASSEMBLING,,"Gala No.B5 Suleman Irfan Compound,R.M Road, Oshiwara, Jogeshwari(W)",,Jogeshwari(West),,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-08-01,2025-08-31,,Order PO/HAR/26/00439,C006,2025-10-20,0,2025-08-21,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,PPA-1049,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01216,,,,162/2025-26,,,,,DOMESTIC,,,IN,P.P.ASSEMBLING,,"Gala No.B5 Suleman Irfan Compound,R.M Road, Oshiwara, Jogeshwari(W)",,Jogeshwari(West),,400102.0,IN,IN,400102.0,IN,IN,249401.0,,IN,G/L Account,,,False,2025-08-21,,,,,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-20,,,2025-08-21,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-08-25,,2025-08-31,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27BAGPS7120E1ZR,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,PI/26/000079,,,2025-08-31,30,Late,2025-08,2025Q3,46.96
Order,PO/HAR/26/00441,SPE-1132,SPE-1132,SAI PRASAD ELECTRIC WORKS,,"1322, Brahman nagar, morwa village, near shagird bungalow,Uttan road, bhaindar (west)",,,,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-08-01,2025-08-17,,Order PO/HAR/26/00441,C006,2025-10-01,0,2025-08-02,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,SPE-1132,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01063,,,,107,,,,,DOMESTIC,,,IN,SAI PRASAD ELECTRIC WORKS,,"1322, Brahman nagar, morwa village, near shagird bungalow,Uttan road, bhaindar (west)",,,,401101.0,IN,IN,401101.0,IN,IN,249401.0,,IN,G/L Account,,,False,2025-08-02,,,,,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-01,,,2025-08-02,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-08-07,,2025-08-17,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27ARQPB5082Q1Z2,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,PI/26/000079,,,2025-08-17,16,Late,2025-08,2025Q3,46.96
Order,PO/HAR/26/00442,SID-468,SID-468,SIDDHISAI INDUSTRIES,,"C/6 Jaynarayan Estate, Gogatewadi, Aarey Road,Goregaon (East) ,",,Goregaon (East),,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-08-01,2025-08-31,,Order PO/HAR/26/00442,C006,2025-10-13,0,2025-08-14,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,SID-468,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01198,,,,SI/25-26/0470,,,,,DOMESTIC,,,IN,SIDDHISAI INDUSTRIES,,"C/6 Jaynarayan Estate, Gogatewadi, Aarey Road,Goregaon (East) ,",,Goregaon (East),,400063.0,IN,IN,400063.0,IN,IN,249401.0,,IN,G/L Account,,,False,2025-08-14,,,,,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-13,,,2025-08-14,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-08-29,,2025-08-31,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27AHEPK3350N1Z5,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,PI/26/000079,,,2025-08-31,30,Late,2025-08,2025Q3,46.96
Order,PO/HAR/26/00446,PRA-513,PRA-513,PRAGATI ENTERPRISES,,"Gala no. 103,Building No. 03chamundeshwari estate near ganesh mandir",naik pada waliv vasai east mumbai,Vasai (East),,,,PM CONA Industries Pvt Ltd,,"E-57, Industrial Area",Near Railway Station,Haridwar,Jaykaran Patel,2025-08-01,2025-08-31,,Order PO/HAR/26/00446,C006,2025-10-25,0,2025-08-26,,LF-HAR-E57,LF-HAR-E57,,RM,,0,False,PRA-513,,,,,0,,,,,True,False,False,,,PPR/HAR/26/01208,,,,PE/S-G/189/25-26,,,,,DOMESTIC,,,IN,PRAGATI ENTERPRISES,,"Gala no. 103,Building No. 03chamundeshwari estate near ganesh mandir",naik pada waliv vasai east mumbai,Vasai (East),,401208.0,,IN,401208.0,,IN,249401.0,,IN,G/L Account,,,False,2025-08-26,,,,,PPIHAR,PPRHAR,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-10-25,,,2025-08-26,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-08-31,,2025-08-31,9759728011.0,32.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27AACPK4998B1ZM,UK,05AAICC3300Q1ZO,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,PI/26/000079,,,2025-08-31,30,Late,2025-08,2025Q3,46.96
